Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Temperature Coefficient,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search
R_RT0805FRD0722RL,R,22 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0722RL,RES SMD 22 Ω 1% 0805 150V,Yageo,RT0805FRD0722RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0722RL
R_RT0805FRD0724R9L,R,24.9 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0724R9L,RES SMD 24.9 Ω 1% 0805 150V,Yageo,RT0805FRD0724R9L,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0724R9L
R_RT0805FRD0727RL,R,27 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0727RL,RES SMD 27 Ω 1% 0805 150V,Yageo,RT0805FRD0727RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0727RL
R_RT0805FRD0730RL,R,30 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0730RL,RES SMD 30 Ω 1% 0805 150V,Yageo,RT0805FRD0730RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0730RL
R_RT0805FRD0733RL,R,33 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0733RL,RES SMD 33 Ω 1% 0805 150V,Yageo,RT0805FRD0733RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0733RL
R_RT0805FRD0736RL,R,36 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0736RL,RES SMD 36 Ω 1% 0805 150V,Yageo,RT0805FRD0736RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0736RL
R_RT0805FRD0739RL,R,39 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0739RL,RES SMD 39 Ω 1% 0805 150V,Yageo,RT0805FRD0739RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0739RL
R_RT0805FRD0747RL,R,47 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0747RL,RES SMD 47 Ω 1% 0805 150V,Yageo,RT0805FRD0747RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0747RL
R_RT0805FRD0747R5L,R,47.5 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0747R5L,RES SMD 47.5 Ω 1% 0805 150V,Yageo,RT0805FRD0747R5L,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0747R5L
R_RT0805FRD0749R9L,R,49.9 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0749R9L,RES SMD 49.9 Ω 1% 0805 150V,Yageo,RT0805FRD0749R9L,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0749R9L
R_RT0805FRD0751RL,R,51 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0751RL,RES SMD 51 Ω 1% 0805 150V,Yageo,RT0805FRD0751RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0751RL
R_RT0805FRD0751R1L,R,51.1 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0751R1L,RES SMD 51.1 Ω 1% 0805 150V,Yageo,RT0805FRD0751R1L,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0751R1L
R_RT0805FRD0762RL,R,62 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0762RL,RES SMD 62 Ω 1% 0805 150V,Yageo,RT0805FRD0762RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0762RL
R_RT0805FRD0768RL,R,68 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0768RL,RES SMD 68 Ω 1% 0805 150V,Yageo,RT0805FRD0768RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0768RL
R_RT0805FRD0775RL,R,75 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0775RL,RES SMD 75 Ω 1% 0805 150V,Yageo,RT0805FRD0775RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0775RL
R_RT0805FRD0791RL,R,91 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD0791RL,RES SMD 91 Ω 1% 0805 150V,Yageo,RT0805FRD0791RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD0791RL
R_RT0805FRD07100RL,R,100 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07100RL,RES SMD 100 Ω 1% 0805 150V,Yageo,RT0805FRD07100RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07100RL
R_RT0805FRD07120RL,R,120 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07120RL,RES SMD 120 Ω 1% 0805 150V,Yageo,RT0805FRD07120RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07120RL
R_RT0805FRD07150RL,R,150 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07150RL,RES SMD 150 Ω 1% 0805 150V,Yageo,RT0805FRD07150RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07150RL
R_RT0805FRD07158RL,R,158 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07158RL,RES SMD 158 Ω 1% 0805 150V,Yageo,RT0805FRD07158RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07158RL
R_RT0805FRD07200RL,R,200 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07200RL,RES SMD 200 Ω 1% 0805 150V,Yageo,RT0805FRD07200RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07200RL
R_RT0805FRD07205RL,R,205 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07205RL,RES SMD 205 Ω 1% 0805 150V,Yageo,RT0805FRD07205RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07205RL
R_RT0805FRD07210RL,R,210 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07210RL,RES SMD 210 Ω 1% 0805 150V,Yageo,RT0805FRD07210RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07210RL
R_RT0805FRD07220RL,R,220 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07220RL,RES SMD 220 Ω 1% 0805 150V,Yageo,RT0805FRD07220RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07220RL
R_RT0805FRD07221RL,R,221 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07221RL,RES SMD 221 Ω 1% 0805 150V,Yageo,RT0805FRD07221RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07221RL
R_RT0805FRD07240RL,R,240 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07240RL,RES SMD 240 Ω 1% 0805 150V,Yageo,RT0805FRD07240RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07240RL
R_RT0805FRD07249RL,R,249 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07249RL,RES SMD 249 Ω 1% 0805 150V,Yageo,RT0805FRD07249RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07249RL
R_RT0805FRD07270RL,R,270 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07270RL,RES SMD 270 Ω 1% 0805 150V,Yageo,RT0805FRD07270RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07270RL
R_RT0805FRD07300RL,R,300 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07300RL,RES SMD 300 Ω 1% 0805 150V,Yageo,RT0805FRD07300RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07300RL
R_RT0805FRD07301RL,R,301 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07301RL,RES SMD 301 Ω 1% 0805 150V,Yageo,RT0805FRD07301RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07301RL
R_RT0805FRD07330RL,R,330 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07330RL,RES SMD 330 Ω 1% 0805 150V,Yageo,RT0805FRD07330RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07330RL
R_RT0805FRD07390RL,R,390 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07390RL,RES SMD 390 Ω 1% 0805 150V,Yageo,RT0805FRD07390RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07390RL
R_RT0805FRD07470RL,R,470 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07470RL,RES SMD 470 Ω 1% 0805 150V,Yageo,RT0805FRD07470RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07470RL
R_RT0805FRD07475RL,R,475 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07475RL,RES SMD 475 Ω 1% 0805 150V,Yageo,RT0805FRD07475RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07475RL
R_RT0805FRD07499RL,R,499 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07499RL,RES SMD 499 Ω 1% 0805 150V,Yageo,RT0805FRD07499RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07499RL
R_RT0805FRD07510RL,R,510 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07510RL,RES SMD 510 Ω 1% 0805 150V,Yageo,RT0805FRD07510RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07510RL
R_RT0805FRD07511RL,R,511 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07511RL,RES SMD 511 Ω 1% 0805 150V,Yageo,RT0805FRD07511RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07511RL
R_RT0805FRD07560RL,R,560 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07560RL,RES SMD 560 Ω 1% 0805 150V,Yageo,RT0805FRD07560RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07560RL
R_RT0805FRD07562RL,R,562 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07562RL,RES SMD 562 Ω 1% 0805 150V,Yageo,RT0805FRD07562RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07562RL
R_RT0805FRD07634RL,R,634 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07634RL,RES SMD 634 Ω 1% 0805 150V,Yageo,RT0805FRD07634RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07634RL
R_RT0805FRD07665RL,R,665 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07665RL,RES SMD 665 Ω 1% 0805 150V,Yageo,RT0805FRD07665RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07665RL
R_RT0805FRD07680RL,R,680 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07680RL,RES SMD 680 Ω 1% 0805 150V,Yageo,RT0805FRD07680RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07680RL
R_RT0805FRD07750RL,R,750 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07750RL,RES SMD 750 Ω 1% 0805 150V,Yageo,RT0805FRD07750RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07750RL
R_RT0805FRD07787RL,R,787 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07787RL,RES SMD 787 Ω 1% 0805 150V,Yageo,RT0805FRD07787RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07787RL
R_RT0805FRD07820RL,R,820 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07820RL,RES SMD 820 Ω 1% 0805 150V,Yageo,RT0805FRD07820RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07820RL
R_RT0805FRD07825RL,R,825 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07825RL,RES SMD 825 Ω 1% 0805 150V,Yageo,RT0805FRD07825RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07825RL
R_RT0805FRD07887RL,R,887 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07887RL,RES SMD 887 Ω 1% 0805 150V,Yageo,RT0805FRD07887RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07887RL
R_RT0805FRD07910RL,R,910 Ω,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD07910RL,RES SMD 910 Ω 1% 0805 150V,Yageo,RT0805FRD07910RL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD07910RL
R_RT0805FRD071KL,R,1 kΩ,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD071KL,RES SMD 1 kΩ 1% 0805 150V,Yageo,RT0805FRD071KL,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD071KL
R_RT0805FRD071K2L,R,1.2 kΩ,resistor_footprints:R_0805_2012Metric,https://www.yageo.com/en/ProductSearch/PartNumberSearch?part_number=RT0805FRD071K2L,RES SMD 1.2 kΩ 1% 0805 150V,Yageo,RT0805FRD071K2L,1%,25 ppm/°C,150V,0805,2012,RT0805FRD07,https://www.trustedparts.com/en/search/RT0805FRD071K2L
