Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Dielectric,Tolerance,Voltage Rating,Case Code - in,Case Code - mm,Series,Trustedparts Search
C_GCM1555C1H5R0FA16D,C,5 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H5R0FA16-01.pdf,CAP SMD 5 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H5R0FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H5R0FA16D
C_GCM1555C1H5R0FA16J,C,5 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H5R0FA16-01.pdf,CAP SMD 5 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H5R0FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H5R0FA16J
C_GCM1555C1H5R1FA16D,C,5.1 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H5R1FA16-01.pdf,CAP SMD 5.1 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H5R1FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H5R1FA16D
C_GCM1555C1H5R1FA16J,C,5.1 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H5R1FA16-01.pdf,CAP SMD 5.1 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H5R1FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H5R1FA16J
C_GCM1555C1H6R0FA16D,C,6 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H6R0FA16-01.pdf,CAP SMD 6 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H6R0FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H6R0FA16D
C_GCM1555C1H6R0FA16J,C,6 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H6R0FA16-01.pdf,CAP SMD 6 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H6R0FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H6R0FA16J
C_GCM1555C1H6R8FA16D,C,6.8 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H6R8FA16-01.pdf,CAP SMD 6.8 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H6R8FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H6R8FA16D
C_GCM1555C1H6R8FA16J,C,6.8 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H6R8FA16-01.pdf,CAP SMD 6.8 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H6R8FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H6R8FA16J
C_GCM1555C1H7R0FA16D,C,7 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H7R0FA16-01.pdf,CAP SMD 7 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H7R0FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H7R0FA16D
C_GCM1555C1H7R0FA16J,C,7 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H7R0FA16-01.pdf,CAP SMD 7 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H7R0FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H7R0FA16J
C_GCM1555C1H8R0FA16D,C,8 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H8R0FA16-01.pdf,CAP SMD 8 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H8R0FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H8R0FA16D
C_GCM1555C1H8R0FA16J,C,8 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H8R0FA16-01.pdf,CAP SMD 8 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H8R0FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H8R0FA16J
C_GCM1555C1H100FA16D,C,10 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H100FA16-01.pdf,CAP SMD 10 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H100FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H100FA16D
C_GCM1555C1H100FA16J,C,10 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H100FA16-01.pdf,CAP SMD 10 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H100FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H100FA16J
C_GCM1555C1H110FA16D,C,11 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H110FA16-01.pdf,CAP SMD 11 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H110FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H110FA16D
C_GCM1555C1H110FA16J,C,11 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H110FA16-01.pdf,CAP SMD 11 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H110FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H110FA16J
C_GCM1555C1H120FA16D,C,12 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H120FA16-01.pdf,CAP SMD 12 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H120FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H120FA16D
C_GCM1555C1H120FA16J,C,12 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H120FA16-01.pdf,CAP SMD 12 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H120FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H120FA16J
C_GCM1555C1H130FA16D,C,13 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H130FA16-01.pdf,CAP SMD 13 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H130FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H130FA16D
C_GCM1555C1H130FA16J,C,13 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H130FA16-01.pdf,CAP SMD 13 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H130FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H130FA16J
C_GCM1555C1H150FA16D,C,15 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H150FA16-01.pdf,CAP SMD 15 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H150FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H150FA16D
C_GCM1555C1H150FA16J,C,15 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H150FA16-01.pdf,CAP SMD 15 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H150FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H150FA16J
C_GCM1555C1H160FA16D,C,16 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H160FA16-01.pdf,CAP SMD 16 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H160FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H160FA16D
C_GCM1555C1H160FA16J,C,16 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H160FA16-01.pdf,CAP SMD 16 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H160FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H160FA16J
C_GCM1555C1H180FA16D,C,18 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H180FA16-01.pdf,CAP SMD 18 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H180FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H180FA16D
C_GCM1555C1H180FA16J,C,18 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H180FA16-01.pdf,CAP SMD 18 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H180FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H180FA16J
C_GCM1555C1H200FA16D,C,20 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H200FA16-01.pdf,CAP SMD 20 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H200FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H200FA16D
C_GCM1555C1H200FA16J,C,20 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H200FA16-01.pdf,CAP SMD 20 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H200FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H200FA16J
C_GCM1555C1H220FA16D,C,22 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H220FA16-01.pdf,CAP SMD 22 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H220FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H220FA16D
C_GCM1555C1H220FA16J,C,22 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H220FA16-01.pdf,CAP SMD 22 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H220FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H220FA16J
C_GCM1555C1H240FA16D,C,24 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H240FA16-01.pdf,CAP SMD 24 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H240FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H240FA16D
C_GCM1555C1H240FA16J,C,24 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H240FA16-01.pdf,CAP SMD 24 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H240FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H240FA16J
C_GCM1555C1H270FA16D,C,27 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H270FA16-01.pdf,CAP SMD 27 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H270FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H270FA16D
C_GCM1555C1H270FA16J,C,27 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H270FA16-01.pdf,CAP SMD 27 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H270FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H270FA16J
C_GCM1555C1H300FA16D,C,30 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H300FA16-01.pdf,CAP SMD 30 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H300FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H300FA16D
C_GCM1555C1H300FA16J,C,30 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H300FA16-01.pdf,CAP SMD 30 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H300FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H300FA16J
C_GCM1555C1H330FA16D,C,33 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H330FA16-01.pdf,CAP SMD 33 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H330FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H330FA16D
C_GCM1555C1H330FA16J,C,33 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H330FA16-01.pdf,CAP SMD 33 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H330FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H330FA16J
C_GCM1555C1H360FA16D,C,36 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H360FA16-01.pdf,CAP SMD 36 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H360FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H360FA16D
C_GCM1555C1H360FA16J,C,36 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H360FA16-01.pdf,CAP SMD 36 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H360FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H360FA16J
C_GCM1555C1H390FA16D,C,39 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H390FA16-01.pdf,CAP SMD 39 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H390FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H390FA16D
C_GCM1555C1H390FA16J,C,39 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H390FA16-01.pdf,CAP SMD 39 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H390FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H390FA16J
C_GCM1555C1H430FA16D,C,43 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H430FA16-01.pdf,CAP SMD 43 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H430FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H430FA16D
C_GCM1555C1H430FA16J,C,43 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H430FA16-01.pdf,CAP SMD 43 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H430FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H430FA16J
C_GCM1555C1H470FA16D,C,47 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H470FA16-01.pdf,CAP SMD 47 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H470FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H470FA16D
C_GCM1555C1H470FA16J,C,47 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H470FA16-01.pdf,CAP SMD 47 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H470FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H470FA16J
C_GCM1555C1H510FA16D,C,51 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H510FA16-01.pdf,CAP SMD 51 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H510FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H510FA16D
C_GCM1555C1H510FA16J,C,51 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H510FA16-01.pdf,CAP SMD 51 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H510FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H510FA16J
C_GCM1555C1H560FA16D,C,56 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H560FA16-01.pdf,CAP SMD 56 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H560FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H560FA16D
C_GCM1555C1H560FA16J,C,56 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H560FA16-01.pdf,CAP SMD 56 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H560FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H560FA16J
C_GCM1555C1H620FA16D,C,62 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H620FA16-01.pdf,CAP SMD 62 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H620FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H620FA16D
C_GCM1555C1H620FA16J,C,62 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H620FA16-01.pdf,CAP SMD 62 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H620FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H620FA16J
C_GCM1555C1H680FA16D,C,68 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H680FA16-01.pdf,CAP SMD 68 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H680FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H680FA16D
C_GCM1555C1H680FA16J,C,68 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H680FA16-01.pdf,CAP SMD 68 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H680FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H680FA16J
C_GCM1555C1H750FA16D,C,75 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H750FA16-01.pdf,CAP SMD 75 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H750FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H750FA16D
C_GCM1555C1H750FA16J,C,75 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H750FA16-01.pdf,CAP SMD 75 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H750FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H750FA16J
C_GCM1555C1H820FA16D,C,82 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H820FA16-01.pdf,CAP SMD 82 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H820FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H820FA16D
C_GCM1555C1H820FA16J,C,82 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H820FA16-01.pdf,CAP SMD 82 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H820FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H820FA16J
C_GCM1555C1H910FA16D,C,91 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H910FA16-01.pdf,CAP SMD 91 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H910FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H910FA16D
C_GCM1555C1H910FA16J,C,91 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H910FA16-01.pdf,CAP SMD 91 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H910FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H910FA16J
C_GCM1555C1H101FA16D,C,100 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H101FA16-01.pdf,CAP SMD 100 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H101FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H101FA16D
C_GCM1555C1H101FA16J,C,100 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H101FA16-01.pdf,CAP SMD 100 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H101FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H101FA16J
C_CGA2B2NP02A101J050BA,C,100 pF,capacitor_footprints:C_0402_1005Metric,https://product.tdk.com/en/search/capacitor/ceramic/mlcc/info?part_no=CGA2B2NP02A101J050BA,CAP SMD 100 pF C0G (NP0) 5% 0402 100V,TDK,CGA2B2NP02A101J050BA,C0G (NP0),5%,100V,0402,1005,CGA2B2NP02A,https://www.trustedparts.com/en/search/CGA2B2NP02A101J050BA
C_GCM1555C1H111FA16D,C,110 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H111FA16-01.pdf,CAP SMD 110 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H111FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H111FA16D
C_GCM1555C1H111FA16J,C,110 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H111FA16-01.pdf,CAP SMD 110 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H111FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H111FA16J
C_GCM1555C1H121FA16D,C,120 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H121FA16-01.pdf,CAP SMD 120 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H121FA16D,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H121FA16D
C_GCM1555C1H121FA16J,C,120 pF,capacitor_footprints:C_0402_1005Metric,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GCM1555C1H121FA16-01.pdf,CAP SMD 120 pF C0G (NP0) 1% 0402 50V,Murata Electronics,GCM1555C1H121FA16J,C0G (NP0),1%,50V,0402,1005,GCM1555C1H,https://www.trustedparts.com/en/search/GCM1555C1H121FA16J
