Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Tolerance,Series,Trustedparts Search,Maximum DC Current (A),Maximum DC Resistance (Ω)
L_744040200016,L,160 nH,inductor_footprints:74404020,https://www.we-online.com/components/products/datasheet/0016.pdf,INDUCTOR SMD 160 nH ±20%,Wurth Elektronik,744040200016,±20%,74404020,https://www.trustedparts.com/en/search/744040200016,3.0,0.025
L_744040240016,L,160 nH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/0016.pdf,INDUCTOR SMD 160 nH ±20%,Wurth Elektronik,744040240016,±20%,74404024,https://www.trustedparts.com/en/search/744040240016,3.7,0.016
L_XAL1060-181ME,L,180 nH,inductor_footprints:XAL1060,https://www.coilcraft.com/getmedia/8909f858-b441-4d60-acff-8b8ca36f9ede/xal1060.pdf,INDUCTOR SMD 180 nH ±20%,Coilcraft,XAL1060-181ME,±20%,XAL1060,https://www.trustedparts.com/en/search/XAL1060-181ME,46.0,0.550
L_XAL6030-181ME,L,180 nH,inductor_footprints:XAL6030,https://www.coilcraft.com/getmedia/ea51f14b-7f32-4dc6-8dfe-d4b70549040f/xal60xx.pdf,INDUCTOR SMD 180 nH ±20%,Coilcraft,XAL6030-181ME,±20%,XAL6030,https://www.trustedparts.com/en/search/XAL6030-181ME,32.0,1.750
L_XFL4015-181ME,L,180 nH,inductor_footprints:XFL4015,https://www.coilcraft.com/getmedia/84927b8b-f089-421b-a7f4-a0fa23afe908/xfl4015.pdf,INDUCTOR SMD 180 nH ±20%,Coilcraft,XFL4015-181ME,±20%,XFL4015,https://www.trustedparts.com/en/search/XFL4015-181ME,14.5,4.700
L_XFL6012-181ME,L,180 nH,inductor_footprints:XFL6012,https://www.coilcraft.com/getmedia/ae4a44fc-deeb-45d7-81a6-abe1d0432add/xfl6012.pdf,INDUCTOR SMD 180 nH ±20%,Coilcraft,XFL6012-181ME,±20%,XFL6012,https://www.trustedparts.com/en/search/XFL6012-181ME,13.2,8.120
L_IHLP4040DZE_R19M11,L,190 nH,inductor_footprints:IHLP4040DZE_V1,https://www.vishay.com/docs/34192/ihlp-4040dz-11.pdf,INDUCTOR SMD 190 nH ±20%,Vishay,IHLP4040DZE_R19M11,±20%,IHLP4040DZE_,https://www.trustedparts.com/en/search/IHLP4040DZE_R19M11,40.0,0.700
L_XAL1010-221ME,L,220 nH,inductor_footprints:XAL1010,https://www.coilcraft.com/getmedia/dd74e670-e705-456a-9a69-585fe02eaf3c/xal1010.pdf,INDUCTOR SMD 220 nH ±20%,Coilcraft,XAL1010-221ME,±20%,XAL1010,https://www.trustedparts.com/en/search/XAL1010-221ME,55.5,0.500
L_XAL4020-221ME,L,220 nH,inductor_footprints:XAL4020,https://www.coilcraft.com/getmedia/6adcb47d-8b55-416c-976e-1e22e0d2848c/xal4000.pdf,INDUCTOR SMD 220 nH ±20%,Coilcraft,XAL4020-221ME,±20%,XAL4020,https://www.trustedparts.com/en/search/XAL4020-221ME,16.8,6.400
L_XFL2005-221ME,L,220 nH,inductor_footprints:XFL2005,https://www.coilcraft.com/getmedia/73b70df2-8cfe-46c3-92db-66951708f060/xfl2005.pdf,INDUCTOR SMD 220 nH ±20%,Coilcraft,XFL2005-221ME,±20%,XFL2005,https://www.trustedparts.com/en/search/XFL2005-221ME,1.5,0.128
L_XFL2010-221ME,L,220 nH,inductor_footprints:XFL2010,https://www.coilcraft.com/getmedia/50382b97-998f-4b75-b5ee-4a93b0ac4411/xfl2010.pdf,INDUCTOR SMD 220 nH ±20%,Coilcraft,XFL2010-221ME,±20%,XFL2010,https://www.trustedparts.com/en/search/XFL2010-221ME,3.1,0.025
L_XFL5015-221ME,L,220 nH,inductor_footprints:XFL5015,https://www.coilcraft.com/getmedia/5f7b596c-8f2f-415e-931e-74a5b6804936/xfl5015.pdf,INDUCTOR SMD 220 nH ±20%,Coilcraft,XFL5015-221ME,±20%,XFL5015,https://www.trustedparts.com/en/search/XFL5015-221ME,16.2,4.830
L_IHLP4040DZE_R22M11,L,220 nH,inductor_footprints:IHLP4040DZE_V1,https://www.vishay.com/docs/34192/ihlp-4040dz-11.pdf,INDUCTOR SMD 220 nH ±20%,Vishay,IHLP4040DZE_R22M11,±20%,IHLP4040DZE_,https://www.trustedparts.com/en/search/IHLP4040DZE_R22M11,33.0,0.850
L_XFL4020-241ME,L,240 nH,inductor_footprints:XFL4020,https://www.coilcraft.com/getmedia/50632d43-da1b-4cdb-8ab4-3029cab51df3/xfl4020.pdf,INDUCTOR SMD 240 nH ±20%,Coilcraft,XFL4020-241ME,±20%,XFL4020,https://www.trustedparts.com/en/search/XFL4020-241ME,20.0,2.700
L_74479276124,L,240 nH,inductor_footprints:74479276,https://www.we-online.com/components/products/datasheet/124.pdf,INDUCTOR SMD 240 nH ±20%,Wurth Elektronik,74479276124,±20%,74479276,https://www.trustedparts.com/en/search/74479276124,6.9,21.000
L_IHLP4040DZE_R24M11,L,240 nH,inductor_footprints:IHLP4040DZE_V1,https://www.vishay.com/docs/34192/ihlp-4040dz-11.pdf,INDUCTOR SMD 240 nH ±20%,Vishay,IHLP4040DZE_R24M11,±20%,IHLP4040DZE_,https://www.trustedparts.com/en/search/IHLP4040DZE_R24M11,33.0,0.850
L_XFL4012-251ME,L,250 nH,inductor_footprints:XFL4012,https://www.coilcraft.com/getmedia/2d7c4d90-1677-4c05-9569-33b6dc7153e7/xfl4012.pdf,INDUCTOR SMD 250 nH ±20%,Coilcraft,XFL4012-251ME,±20%,XFL4012,https://www.trustedparts.com/en/search/XFL4012-251ME,11.4,8.400
L_XFL7015-251ME,L,250 nH,inductor_footprints:XFL7015,https://www.coilcraft.com/getmedia/ccf09628-6e8c-462a-9dc9-fa4346e7cf0a/xfl7015.pdf,INDUCTOR SMD 250 nH ±20%,Coilcraft,XFL7015-251ME,±20%,XFL7015,https://www.trustedparts.com/en/search/XFL7015-251ME,20.0,4.300
L_XAL6020-271ME,L,270 nH,inductor_footprints:XAL6020,https://www.coilcraft.com/getmedia/467ff589-8942-4e57-92d0-5bef6e04ce09/xal6020.pdf,INDUCTOR SMD 270 nH ±20%,Coilcraft,XAL6020-271ME,±20%,XAL6020,https://www.trustedparts.com/en/search/XAL6020-271ME,25.0,3.850
L_XAL7020-271ME,L,270 nH,inductor_footprints:XAL7020,https://www.coilcraft.com/getmedia/0197e98c-67f7-4375-9e38-14d7376a46f3/xal7020.pdf,INDUCTOR SMD 270 nH ±20%,Coilcraft,XAL7020-271ME,±20%,XAL7020,https://www.trustedparts.com/en/search/XAL7020-271ME,21.0,3.800
L_XFL5030-271ME,L,270 nH,inductor_footprints:XFL5030,https://www.coilcraft.com/getmedia/f01e4ccd-6be9-43eb-bb01-c23b4deeb2c5/xfl5030.pdf,INDUCTOR SMD 270 nH ±20%,Coilcraft,XFL5030-271ME,±20%,XFL5030,https://www.trustedparts.com/en/search/XFL5030-271ME,25.5,2.550
L_XAL1030-301ME,L,300 nH,inductor_footprints:XAL1030,https://www.coilcraft.com/getmedia/7b108457-7731-456d-9256-ca72f2e1a551/xal1030.pdf,INDUCTOR SMD 300 nH ±20%,Coilcraft,XAL1030-301ME,±20%,XAL1030,https://www.trustedparts.com/en/search/XAL1030-301ME,35.0,1.700
L_XAL7030-301ME,L,300 nH,inductor_footprints:XAL7030,https://www.coilcraft.com/getmedia/0d05a05e-d55d-4a0c-911d-46bd73686633/xal7030.pdf,INDUCTOR SMD 300 nH ±20%,Coilcraft,XAL7030-301ME,±20%,XAL7030,https://www.trustedparts.com/en/search/XAL7030-301ME,27.6,1.920
L_XAL7070-301ME,L,300 nH,inductor_footprints:XAL7070,https://www.coilcraft.com/getmedia/1ba55433-bcc8-4838-9b21-382f497e12e0/xal7070.pdf,INDUCTOR SMD 300 nH ±20%,Coilcraft,XAL7070-301ME,±20%,XAL7070,https://www.trustedparts.com/en/search/XAL7070-301ME,33.4,1.170
L_XAL5020-331ME,L,330 nH,inductor_footprints:XAL5020,https://www.coilcraft.com/getmedia/1941eff1-c018-493c-8cd6-d88d2edf5029/xal5020.pdf,INDUCTOR SMD 330 nH ±20%,Coilcraft,XAL5020-331ME,±20%,XAL5020,https://www.trustedparts.com/en/search/XAL5020-331ME,14.4,7.680
L_XAL5030-331ME,L,330 nH,inductor_footprints:XAL5030,https://www.coilcraft.com/getmedia/49bc46c8-4b2c-45b9-9b6c-2eaa235ea698/xal50xx.pdf,INDUCTOR SMD 330 nH ±20%,Coilcraft,XAL5030-331ME,±20%,XAL5030,https://www.trustedparts.com/en/search/XAL5030-331ME,19.2,3.520
L_XAL6030-331ME,L,330 nH,inductor_footprints:XAL6030,https://www.coilcraft.com/getmedia/ea51f14b-7f32-4dc6-8dfe-d4b70549040f/xal60xx.pdf,INDUCTOR SMD 330 nH ±20%,Coilcraft,XAL6030-331ME,±20%,XAL6030,https://www.trustedparts.com/en/search/XAL6030-331ME,25.0,2.530
L_XAL7020-331ME,L,330 nH,inductor_footprints:XAL7020,https://www.coilcraft.com/getmedia/0197e98c-67f7-4375-9e38-14d7376a46f3/xal7020.pdf,INDUCTOR SMD 330 nH ±20%,Coilcraft,XAL7020-331ME,±20%,XAL7020,https://www.trustedparts.com/en/search/XAL7020-331ME,20.0,5.200
L_XFL2005-331ME,L,330 nH,inductor_footprints:XFL2005,https://www.coilcraft.com/getmedia/73b70df2-8cfe-46c3-92db-66951708f060/xfl2005.pdf,INDUCTOR SMD 330 nH ±20%,Coilcraft,XFL2005-331ME,±20%,XFL2005,https://www.trustedparts.com/en/search/XFL2005-331ME,1.3,0.166
L_XFL3012-331ME,L,330 nH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 330 nH ±20%,Coilcraft,XFL3012-331ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-331ME,3.5,0.027
L_XFL4015-331ME,L,330 nH,inductor_footprints:XFL4015,https://www.coilcraft.com/getmedia/84927b8b-f089-421b-a7f4-a0fa23afe908/xfl4015.pdf,INDUCTOR SMD 330 nH ±20%,Coilcraft,XFL4015-331ME,±20%,XFL4015,https://www.trustedparts.com/en/search/XFL4015-331ME,13.2,7.500
L_XFL4020-331ME,L,330 nH,inductor_footprints:XFL4020,https://www.coilcraft.com/getmedia/50632d43-da1b-4cdb-8ab4-3029cab51df3/xfl4020.pdf,INDUCTOR SMD 330 nH ±20%,Coilcraft,XFL4020-331ME,±20%,XFL4020,https://www.trustedparts.com/en/search/XFL4020-331ME,17.5,3.850
L_744040200033,L,330 nH,inductor_footprints:74404020,https://www.we-online.com/components/products/datasheet/0033.pdf,INDUCTOR SMD 330 nH ±20%,Wurth Elektronik,744040200033,±20%,74404020,https://www.trustedparts.com/en/search/744040200033,2.5,0.034
L_744040420033,L,330 nH,inductor_footprints:74404042,https://www.we-online.com/components/products/datasheet/0033.pdf,INDUCTOR SMD 330 nH ±20%,Wurth Elektronik,744040420033,±20%,74404042,https://www.trustedparts.com/en/search/744040420033,4.5,0.013
L_IHLP4040DZE_R36M11,L,360 nH,inductor_footprints:IHLP4040DZE_V1,https://www.vishay.com/docs/34192/ihlp-4040dz-11.pdf,INDUCTOR SMD 360 nH ±20%,Vishay,IHLP4040DZE_R36M11,±20%,IHLP4040DZE_,https://www.trustedparts.com/en/search/IHLP4040DZE_R36M11,32.0,1.050
L_XFL2010-381ME,L,380 nH,inductor_footprints:XFL2010,https://www.coilcraft.com/getmedia/50382b97-998f-4b75-b5ee-4a93b0ac4411/xfl2010.pdf,INDUCTOR SMD 380 nH ±20%,Coilcraft,XFL2010-381ME,±20%,XFL2010,https://www.trustedparts.com/en/search/XFL2010-381ME,2.9,0.033
L_XFL6012-391ME,L,390 nH,inductor_footprints:XFL6012,https://www.coilcraft.com/getmedia/ae4a44fc-deeb-45d7-81a6-abe1d0432add/xfl6012.pdf,INDUCTOR SMD 390 nH ±20%,Coilcraft,XFL6012-391ME,±20%,XFL6012,https://www.trustedparts.com/en/search/XFL6012-391ME,12.5,12.100
L_XAL1060-401ME,L,400 nH,inductor_footprints:XAL1060,https://www.coilcraft.com/getmedia/8909f858-b441-4d60-acff-8b8ca36f9ede/xal1060.pdf,INDUCTOR SMD 400 nH ±20%,Coilcraft,XAL1060-401ME,±20%,XAL1060,https://www.trustedparts.com/en/search/XAL1060-401ME,36.8,0.880
L_XAL1580-401ME,L,400 nH,inductor_footprints:XAL1580,https://www.coilcraft.com/getmedia/7fdfd306-5217-4ddc-b6b7-a2659ceeb6e3/xal1580.pdf,INDUCTOR SMD 400 nH ±20%,Coilcraft,XAL1580-401ME,±20%,XAL1580,https://www.trustedparts.com/en/search/XAL1580-401ME,60.0,0.700
L_XAL4020-401ME,L,400 nH,inductor_footprints:XAL4020,https://www.coilcraft.com/getmedia/6adcb47d-8b55-416c-976e-1e22e0d2848c/xal4000.pdf,INDUCTOR SMD 400 nH ±20%,Coilcraft,XAL4020-401ME,±20%,XAL4020,https://www.trustedparts.com/en/search/XAL4020-401ME,14.0,8.300
L_XFL5015-421ME,L,420 nH,inductor_footprints:XFL5015,https://www.coilcraft.com/getmedia/5f7b596c-8f2f-415e-931e-74a5b6804936/xfl5015.pdf,INDUCTOR SMD 420 nH ±20%,Coilcraft,XFL5015-421ME,±20%,XFL5015,https://www.trustedparts.com/en/search/XFL5015-421ME,12.7,7.190
L_XAL1010-451ME,L,450 nH,inductor_footprints:XAL1010,https://www.coilcraft.com/getmedia/dd74e670-e705-456a-9a69-585fe02eaf3c/xal1010.pdf,INDUCTOR SMD 450 nH ±20%,Coilcraft,XAL1010-451ME,±20%,XAL1010,https://www.trustedparts.com/en/search/XAL1010-451ME,53.0,0.720
L_XAL6020-451ME,L,450 nH,inductor_footprints:XAL6020,https://www.coilcraft.com/getmedia/467ff589-8942-4e57-92d0-5bef6e04ce09/xal6020.pdf,INDUCTOR SMD 450 nH ±20%,Coilcraft,XAL6020-451ME,±20%,XAL6020,https://www.trustedparts.com/en/search/XAL6020-451ME,22.0,5.050
L_XAL7020-471ME,L,470 nH,inductor_footprints:XAL7020,https://www.coilcraft.com/getmedia/0197e98c-67f7-4375-9e38-14d7376a46f3/xal7020.pdf,INDUCTOR SMD 470 nH ±20%,Coilcraft,XAL7020-471ME,±20%,XAL7020,https://www.trustedparts.com/en/search/XAL7020-471ME,17.0,6.400
L_XFL2005-471ME,L,470 nH,inductor_footprints:XFL2005,https://www.coilcraft.com/getmedia/73b70df2-8cfe-46c3-92db-66951708f060/xfl2005.pdf,INDUCTOR SMD 470 nH ±20%,Coilcraft,XFL2005-471ME,±20%,XFL2005,https://www.trustedparts.com/en/search/XFL2005-471ME,1.2,0.204
L_XFL4012-471ME,L,470 nH,inductor_footprints:XFL4012,https://www.coilcraft.com/getmedia/2d7c4d90-1677-4c05-9569-33b6dc7153e7/xfl4012.pdf,INDUCTOR SMD 470 nH ±20%,Coilcraft,XFL4012-471ME,±20%,XFL4012,https://www.trustedparts.com/en/search/XFL4012-471ME,8.7,15.480
L_XFL4015-471ME,L,470 nH,inductor_footprints:XFL4015,https://www.coilcraft.com/getmedia/84927b8b-f089-421b-a7f4-a0fa23afe908/xfl4015.pdf,INDUCTOR SMD 470 nH ±20%,Coilcraft,XFL4015-471ME,±20%,XFL4015,https://www.trustedparts.com/en/search/XFL4015-471ME,11.2,8.360
L_XFL4020-471ME,L,470 nH,inductor_footprints:XFL4020,https://www.coilcraft.com/getmedia/50632d43-da1b-4cdb-8ab4-3029cab51df3/xfl4020.pdf,INDUCTOR SMD 470 nH ±20%,Coilcraft,XFL4020-471ME,±20%,XFL4020,https://www.trustedparts.com/en/search/XFL4020-471ME,17.0,5.100
L_XFL4030-471ME,L,470 nH,inductor_footprints:XFL4030,https://www.coilcraft.com/getmedia/d12f7f67-cfc1-404a-9993-f09a1451b0a9/xfl4030.pdf,INDUCTOR SMD 470 nH ±20%,Coilcraft,XFL4030-471ME,±20%,XFL4030,https://www.trustedparts.com/en/search/XFL4030-471ME,18.0,4.400
L_XFL7015-471ME,L,470 nH,inductor_footprints:XFL7015,https://www.coilcraft.com/getmedia/ccf09628-6e8c-462a-9dc9-fa4346e7cf0a/xfl7015.pdf,INDUCTOR SMD 470 nH ±20%,Coilcraft,XFL7015-471ME,±20%,XFL7015,https://www.trustedparts.com/en/search/XFL7015-471ME,17.0,6.380
L_LCENA2016MKTR47M0NK,L,470 nH,inductor_footprints:LCENA2016MKTR47M0NK,https://www.cyntec.com/upfile/products/download/HTEH20121T-000%20(A1).pdf,INDUCTOR SMD 470 nH ±20%,Taiyo Yuden,LCENA2016MKTR47M0NK,±20%,LCENA2016MKTR47M0NK,https://www.trustedparts.com/en/search/LCENA2016MKTR47M0NK,4.6,0.025
L_744040200047,L,470 nH,inductor_footprints:74404020,https://www.we-online.com/components/products/datasheet/0047.pdf,INDUCTOR SMD 470 nH ±20%,Wurth Elektronik,744040200047,±20%,74404020,https://www.trustedparts.com/en/search/744040200047,2.1,0.047
L_744040240047,L,470 nH,inductor_footprints:74404024,https://www.we-online.com/components/products/datasheet/0047.pdf,INDUCTOR SMD 470 nH ±20%,Wurth Elektronik,744040240047,±20%,74404024,https://www.trustedparts.com/en/search/744040240047,2.6,0.032
L_744040320047,L,470 nH,inductor_footprints:74404032,https://www.we-online.com/components/products/datasheet/0047.pdf,INDUCTOR SMD 470 nH ±20%,Wurth Elektronik,744040320047,±20%,74404032,https://www.trustedparts.com/en/search/744040320047,3.0,0.018
L_744040410047,L,470 nH,inductor_footprints:74404041,https://www.we-online.com/components/products/datasheet/0047.pdf,INDUCTOR SMD 470 nH ±20%,Wurth Elektronik,744040410047,±20%,74404041,https://www.trustedparts.com/en/search/744040410047,3.2,0.028
L_744040520047,L,470 nH,inductor_footprints:74404052,https://www.we-online.com/components/products/datasheet/0047.pdf,INDUCTOR SMD 470 nH ±20%,Wurth Elektronik,744040520047,±20%,74404052,https://www.trustedparts.com/en/search/744040520047,4.9,0.014
L_744040640047,L,470 nH,inductor_footprints:74404064,https://www.we-online.com/components/products/datasheet/0047.pdf,INDUCTOR SMD 470 nH ±20%,Wurth Elektronik,744040640047,±20%,74404064,https://www.trustedparts.com/en/search/744040640047,8.0,0.006
L_74479276147,L,470 nH,inductor_footprints:74479276,https://www.we-online.com/components/products/datasheet/147.pdf,INDUCTOR SMD 470 nH ±20%,Wurth Elektronik,74479276147,±20%,74479276,https://www.trustedparts.com/en/search/74479276147,5.4,30.000
L_IHLP4040DZE_R47M11,L,470 nH,inductor_footprints:IHLP4040DZE_V1,https://www.vishay.com/docs/34192/ihlp-4040dz-11.pdf,INDUCTOR SMD 470 nH ±20%,Vishay,IHLP4040DZE_R47M11,±20%,IHLP4040DZE_,https://www.trustedparts.com/en/search/IHLP4040DZE_R47M11,30.0,1.530
L_XAL7070-551ME,L,550 nH,inductor_footprints:XAL7070,https://www.coilcraft.com/getmedia/1ba55433-bcc8-4838-9b21-382f497e12e0/xal7070.pdf,INDUCTOR SMD 550 nH ±20%,Coilcraft,XAL7070-551ME,±20%,XAL7070,https://www.trustedparts.com/en/search/XAL7070-551ME,29.0,1.560
L_XAL1030-561ME,L,560 nH,inductor_footprints:XAL1030,https://www.coilcraft.com/getmedia/7b108457-7731-456d-9256-ca72f2e1a551/xal1030.pdf,INDUCTOR SMD 560 nH ±20%,Coilcraft,XAL1030-561ME,±20%,XAL1030,https://www.trustedparts.com/en/search/XAL1030-561ME,32.0,2.750
L_XAL5020-561ME,L,560 nH,inductor_footprints:XAL5020,https://www.coilcraft.com/getmedia/1941eff1-c018-493c-8cd6-d88d2edf5029/xal5020.pdf,INDUCTOR SMD 560 nH ±20%,Coilcraft,XAL5020-561ME,±20%,XAL5020,https://www.trustedparts.com/en/search/XAL5020-561ME,13.9,9.540
L_XAL6030-561ME,L,560 nH,inductor_footprints:XAL6030,https://www.coilcraft.com/getmedia/ea51f14b-7f32-4dc6-8dfe-d4b70549040f/xal60xx.pdf,INDUCTOR SMD 560 nH ±20%,Coilcraft,XAL6030-561ME,±20%,XAL6030,https://www.trustedparts.com/en/search/XAL6030-561ME,22.0,3.310
L_XFL3012-561ME,L,560 nH,inductor_footprints:XFL3012,https://www.coilcraft.com/getmedia/f76a3c9b-4fff-4397-8028-ef8e043eb200/xfl3012.pdf,INDUCTOR SMD 560 nH ±20%,Coilcraft,XFL3012-561ME,±20%,XFL3012,https://www.trustedparts.com/en/search/XFL3012-561ME,3.0,0.032
L_XFL4020-561ME,L,560 nH,inductor_footprints:XFL4020,https://www.coilcraft.com/getmedia/50632d43-da1b-4cdb-8ab4-3029cab51df3/xfl4020.pdf,INDUCTOR SMD 560 nH ±20%,Coilcraft,XFL4020-561ME,±20%,XFL4020,https://www.trustedparts.com/en/search/XFL4020-561ME,13.0,6.150
L_XFL5030-561ME,L,560 nH,inductor_footprints:XFL5030,https://www.coilcraft.com/getmedia/f01e4ccd-6be9-43eb-bb01-c23b4deeb2c5/xfl5030.pdf,INDUCTOR SMD 560 nH ±20%,Coilcraft,XFL5030-561ME,±20%,XFL5030,https://www.trustedparts.com/en/search/XFL5030-561ME,21.0,3.800
L_IHLP4040DZE_R56M11,L,560 nH,inductor_footprints:IHLP4040DZE_V1,https://www.vishay.com/docs/34192/ihlp-4040dz-11.pdf,INDUCTOR SMD 560 nH ±20%,Vishay,IHLP4040DZE_R56M11,±20%,IHLP4040DZE_,https://www.trustedparts.com/en/search/IHLP4040DZE_R56M11,32.0,1.610
L_XAL4020-601ME,L,600 nH,inductor_footprints:XAL4020,https://www.coilcraft.com/getmedia/6adcb47d-8b55-416c-976e-1e22e0d2848c/xal4000.pdf,INDUCTOR SMD 600 nH ±20%,Coilcraft,XAL4020-601ME,±20%,XAL4020,https://www.trustedparts.com/en/search/XAL4020-601ME,11.7,10.450
L_XAL5030-601ME,L,600 nH,inductor_footprints:XAL5030,https://www.coilcraft.com/getmedia/49bc46c8-4b2c-45b9-9b6c-2eaa235ea698/xal50xx.pdf,INDUCTOR SMD 600 nH ±20%,Coilcraft,XAL5030-601ME,±20%,XAL5030,https://www.trustedparts.com/en/search/XAL5030-601ME,17.7,4.520
L_XAL6020-601ME,L,600 nH,inductor_footprints:XAL6020,https://www.coilcraft.com/getmedia/467ff589-8942-4e57-92d0-5bef6e04ce09/xal6020.pdf,INDUCTOR SMD 600 nH ±20%,Coilcraft,XAL6020-601ME,±20%,XAL6020,https://www.trustedparts.com/en/search/XAL6020-601ME,18.5,7.100
L_XAL7030-601ME,L,600 nH,inductor_footprints:XAL7030,https://www.coilcraft.com/getmedia/0d05a05e-d55d-4a0c-911d-46bd73686633/xal7030.pdf,INDUCTOR SMD 600 nH ±20%,Coilcraft,XAL7030-601ME,±20%,XAL7030,https://www.trustedparts.com/en/search/XAL7030-601ME,23.0,3.300
